TYPE,DIST,LICNO,SS,ADR,INFO,EXPDATE,lat,lng,census_subnit
RL,18,2213141189,PAMPAS ARGENTINIAN STEAK HOUSE,"G/F, 36 ELGIN STREET, CENTRAL, HONG KONG",,2024-11-19,22.2816458,114.1525514,72.0
RL,18,2213143255,McDonald's,"LG/F., 3-3A CASTLE ROAD, CENTRAL, HONG KONG",,2024-02-04,22.2818802,114.1510663,125.0
RL,18,2213146573,McDonald's,"SHOP 267, 2/F., SHUN TAK CENTRE, 200 CONNAUGHT ROAD CENTRAL, CENTRAL, HONG KONG",,2024-05-20,22.2879098,114.1517914,71.0
RL,18,2213146625,NAM KEE,"SHOP 3-4, G/F., KAI TAK COMMERCIAL BUILDING, 66-72 STANLEY STREET, CENTRAL, HONG KONG",,2024-05-24,22.2830864,114.1547807,71.0
RL,18,2213147965,Soul Food,"SHOP 3, G/F., MILLION CITY, 26-30 ELGIN STREET, CENTRAL, HONG KONG",,2024-07-07,22.2818232,114.1525515,72.0
RL,18,2213148153,Queen Victoria 8,"G/F. & M/F., 5-8 QUEEN VICTORIA STREET, CENTRAL, HONG KONG",,2024-07-14,22.2837831,114.1558955,71.0
RL,18,2213148223,PEAK CAFE BAR,"SHOP A & B, G/F., 9-13 SHELLEY STREET, CENTRAL, HONG KONG",,2024-07-16,22.2816378,114.1528088,72.0
RL,18,2213149484,Victoria City Restaurant,"SHOP 501, 5/F., CITIC TOWER, 1 TIM MEI AVENUE, ADMIRALTY, HONG KONG",#G,2024-08-26,22.28063554609224,114.1671553972024,73.0
RL,18,2213152305,天一閣素食,"3/F., CODA PLAZA, 51 GARDEN ROAD, CENTRAL, HONG KONG",#G#H,2024-11-05,22.27637066611851,114.1561860005167,134.0
RL,18,2213152554,AL DENTE,"G/F., 16 STAUNTON STREET, CENTRAL, HONG KONG",,2024-11-16,22.2818357,114.1528923,72.0
RL,18,2213157285,Queen Victoria 8,"1/F & 2/F, 5-8 QUEEN VICTORIA STREET, CENTRAL, HONG KONG",,2024-03-23,22.2837831,114.1558955,71.0
RL,18,2213158543,美心MX,"SHOP 268, 2/F., SHUN TAK CENTRE, 200 CONNAUGHT ROAD CENTRAL, SHEUNG WAN, CENTRAL, HONG KONG",,2024-05-05,22.2880483,114.1516064,71.0
RL,18,2213160382,YE SHANGHAI,"UNIT 332, LEVEL 3, PACIFIC PLACE, 88 QUEENSWAY, CENTRAL, HONG KONG",,2024-07-12,22.277509,114.166341,73.0
RL,18,2213160577,CAFE DE CORAL,"G/F, CHINACHEM TOWER, 34-37 CONNAUGHT ROAD CENTRAL, CENTRAL, HONG KONG",,2024-07-18,22.2837458,114.1569637,71.0
RL,18,2213163266,Fresco Restaurant,"G/F, 33 PEEL STREET, CENTRAL, HONG KONG",,2024-09-22,22.2832782,114.1531385,61.0
RL,18,2213166210,JOLLIBEE,"SHOP Z4 (PTN.) G/F & SHOP A, B/M, EURO TRADE CENTRE, 13-14 CONNAUGHT ROAD CENTRAL, CENTRAL, HONG KONG",,2024-11-30,22.282815,114.157614,73.0
RL,18,2213168447,CAFE DE CORAL,"BASEMENT, G/F(PORTION) & 1/F, CHINACHEM TOWER, 34-37 CONNAUGHT ROAD CENTRAL, CENTRAL, HONG KONG",,2024-12-14,22.2837458,114.1569637,71.0
RL,18,2213170073,Bouchon Bistro Francais,"SHOP D, G/F, 49 ELGIN STREET, CENTRAL, HONG KONG",,2024-01-27,22.2814649,114.1524707,72.0
RL,18,2213180074,TREASURE LAKE SEAFOOD RESTAURANT,"G/F.(PORTION), 1/F.-3/F., HALESON BUILDING, 1 JUBILEE STREET, CENTRAL, HONG KONG",,2024-10-22,22.2841437,114.1548504,61.0
RL,18,2213180278,BELLY AND THE BEER,"LG/F, 62 PEEL STREET, CENTRAL, HONG KONG",,2024-09-24,22.2820693,114.1520984,72.0
RL,18,2213185538,DIVINO,"SHOP 1, UG/F., WINSOME HOUSE, 73 WYNDHAM STREET, CENTRAL, HONG KONG",#E#F,2024-02-01,22.2816782,114.1548599,71.0
RL,18,2213187446,ASK CAFE,"2/F, COMMERCIAL UNITS 206-207, LOW BLOCK, GRAND MILLENNIUM PLAZA, 181 QUEEN'S ROAD CENTRAL, CENTRAL, HONG KONG",,2024-04-19,22.2851688,114.1533671,61.0
RL,18,2213189770,AGEHAN JAPANESE RESTAURANT,"SHOP 208-210, THE PODIUM OF EXCHANGE SQUARE, 8 CONNAUGHT PLACE, CENTRAL, HONG KONG",#G#H,2024-07-02,22.2842031,114.1579096,71.0
RL,18,2213190057,MAJESTY,"WHOLE OF 3RD FLOOR, REGENT CENTRE, 88 QUEEN'S ROAD CENTRAL, CENTRAL, HONG KONG",,2024-07-09,22.2831406,114.1551291,71.0
RL,18,2213190969,華記食店,"G/F., 10 STAVELEY STREET, CENTRAL, HONG KONG",,2024-08-07,22.2839974,114.1537703,61.0
RL,18,2213192327,Honky tonks tavern,"LG/F, 75-75A HOLLYWOOD ROAD, CENTRAL, HONG KONG",,2024-09-03,22.2832795,114.1527016,61.0
RL,18,2213193241,Shanghai Min,"SHOP 301, 3/F, MAN YEE ARCADE, 60-68 DES VOEUX ROAD CENTRAL, HONG KONG",,2024-10-11,22.283468,114.1559,71.0
RL,18,2213193454,GAIA RISTORANTE,"UNIT 01-05, G/F, 181 QUEEN'S ROAD CENTRAL, HK & THE OUTSIDE SEATING ACC. IN THE OPEN SPACE AT SHOP FRONT, CENTRAL, HONG KONG",#A,2024-10-23,22.2851847,114.1533693,61.0
RL,18,2213197216,WINGMAN,"6/F., 37-43 COCHRANE STREET, CENTRAL, HONG KONG",,2024-02-05,22.2828024,114.1539885,71.0
RL,18,2213198121,simplylife FOODPLACE,"SHOP NO.6, LG/F, CITIBANK PLAZA, 3 GARDEN ROAD, CENTRAL, HONG KONG",#G#H,2024-03-06,22.2785503,114.1605693,73.0
RL,18,2213198732,THE PEAK LOOKOUT,"G/F., NO. 121 PEAK ROAD AND THE OUTSIDE SEATING ACCOMMODATION AT SIDE AND AT REAR, CENTRAL, HONG KONG",#A#F#G#H,2024-03-21,22.2709839,114.1493929,370.0
RL,18,2213202293,TWELVE FLAVORS (CEN),"G/F. & B/M., 21 D'AGUILAR STREET, CENTRAL, HONG KONG",,2024-07-21,22.2812329,114.155456,71.0
RL,18,2213210252,GURU,"G/F, 17 ELGIN STREET, CENTRAL, HONG KONG",,2024-03-02,22.2826957,114.1523656,62.0
RL,18,2213210702,美心MX,"KIOSK AT THE ENTRANCE TO HIGH BLOCK, CITY HALL, EDINBURGH PLACE, CENTRAL, HONG KONG",,2024-03-16,22.2821246,114.1608573,73.0
RL,18,2213211796,DRAGON-I,"SHOP NOS. 1,2,3, UG/F, THE CENTRIUM, 60 WYNDHAM STREET, CENTRAL, HONG KONG",#F#G#H,2024-05-05,22.2806848,114.1546646,71.0
RL,18,2213213172,Maison Libanaise,"LG/F. & UG/F., 10 SHELLEY STREET, CENTRAL, HONG KONG",,2024-06-17,22.2817492,114.1532366,71.0
RL,18,2213216454,JASHAN CELEBRATING INDIAN CUISINE,"1/F., AMBER LODGE, 23 HOLLYWOOD ROAD, CENTRAL, HONG KONG",,2024-10-13,22.2821206,114.1539912,71.0
RL,18,2213216791,勇記海南雞,"G/F, 102 JERVOIS STREET, CENTRAL, HONG KONG",,2024-10-23,22.285222,114.150724,61.0
RL,18,2213221627,半山冰室,"SHOP 4, G/F., MIDLAND COURT, 58-62 CAINE ROAD, CENTRAL, HONG KONG",#G#H,2024-02-18,22.2812868,114.1518082,126.0
RL,18,2213227193,PEKING GARDEN RESTAURANT,"SHOP  B1 ON THE 1ST BASEMENT FLOOR, SHOP B1 ON THE 2ND BASEMENT FLOOR, ALEXANDRA HOUSE, 16-20 CHATER ROAD, CENTRAL, HONG KONG",,2024-08-29,22.281453,114.1584445,73.0
RL,18,2213227634,SER WONG FUN RESTAURANT,"G/F & C/L, 30 COCHRANE STREET, CENTRAL, HONG KONG",,2024-09-14,22.2827476,114.1541927,71.0
RL,18,2213228691,Bep,"G/F, TUNG CHAI BUILDING, 88-90 WELLINGTON STREET, CENTRAL, HONG KONG",,2024-10-13,22.2827962,114.1545586,71.0
RL,18,2213229108,Sole Mio,"UG/F., THE ELGIN, 51 ELGIN STREET, CENTRAL, HONG KONG",,2024-10-19,22.2811469,114.1526154,71.0
RL,18,2213232506,TPK CAFE,"SHOP 1 ON G/F & 1/F, PEARL ORIENTAL HOUSE, 60 STANLEY STREET, CENTRAL, HONG KONG",,2024-01-30,22.2829653,114.1549511,71.0
RL,18,2213233998,SHE,"PORTION A OF SHOP 3025-3026 & 3031-3066, LEVEL 3, IFC MALL, 8 FINANCE STREET, CENTRAL, HONG KONG AND THE OUTSIDE SEATING ACCOMMODATION, HONG KONG",,2024-04-03,22.28588,114.158131,71.0
RL,18,2213235116,AMY'S KITCHEN,"G/F, 352 DES VOEUX ROAD WEST, WESTERN, HONG KONG",,2024-05-05,22.286959,114.137821,30.0
RL,18,2213235462,CAFE DE CORAL,"SHOP 108, LEVEL 1, INFINITUS PLAZA, NO. 199 DES VOEUX ROAD CENTRAL, HONG KONG",,2024-05-19,22.286424800886977,114.15366153891836,61.0
RL,18,2213235523,The Italian Club,"G/F & M/F (PORTION), 32 ELGIN STREET, CENTRAL, HONG KONG",,2024-05-22,22.2816713,114.1525628,72.0
RL,18,2214018079,平福,"G/F & COCKLOFT, 121 BELCHER'S STREET, KENNEDY TOWN, WESTERN, HONG KONG",,2024-06-30,22.2826615,114.1279126,5.0
RL,18,2214018130,興利,"G/F, 181 BELCHER'S STREET, WESTERN, HONG KONG",,2024-06-30,22.2823532,114.1262955,4.0
RL,18,2214018167,明發,"G/F, 49 BONHAM ROAD, WESTERN, HONG KONG",,2024-06-30,22.2848901,114.141449,48.0
RL,18,2214018200,心美菜館茶餐廳,"G/F, 37 CADOGAN STREET, WESTERN, HONG KONG",,2024-06-30,22.2823953,114.1263451,4.0
RL,18,2214018398,聯華,"G/F & COCKLOFT, 28 CENTRE STREET, SAI YING PUN, WESTERN, HONG KONG",,2024-06-30,22.2873936,114.1421891,31.0
RL,18,2214019674,Ocean Palace,"16, G/F & 4-16, M/F, HILL ROAD, WESTERN, HONG KONG",,2024-06-30,22.2853677,114.1358725,34.0
RL,18,2214033979,叁去壹,"G/F & M/F, 11 POKFULAM ROAD, WESTERN, HONG KONG",,2024-06-30,22.286535,114.140053,38.0
RL,18,2214036312,新寶馬,"G/F, 63 HIGH STREET, HONG KONG",,2024-06-30,22.285048911480715,114.14149218897404,48.0
RL,18,2214036464,Sammy's Kitchen Ltd.,"G/F, 204-206 QUEEN'S ROAD WEST, WESTERN, HONG KONG",,2024-06-30,22.2866784,114.1441444,54.0
RL,18,2214036525,兄弟記,"G/F, SHOP A, 210-218 QUEEN'S ROAD WEST, WESTERN, HONG KONG",,2024-06-30,22.2866567,114.144005,54.0
RL,18,2214045356,英記燒臘飯店,"G/F, 554 QUEEN'S ROAD WEST, WESTERN, HONG KONG",,2024-06-30,22.286589620930013,114.14740344934197,55.0
RL,18,2214046030,PROFIT,"G/F, 326 QUEEN'S ROAD WEST, WESTERN, HONG KONG",,2024-06-30,22.2868795,114.1415122,39.0
RL,18,2214046076,McDonald's,"PORTION OF M/F, 484-496 QUEEN'S ROAD WEST, SAI YING PUN, WESTERN, HONG KONG",,2024-06-30,22.2858022,114.1354354,34.0
RL,18,2214068816,怡富,"G/F, 67 THIRD STREET, WESTERN, HONG KONG",,2024-06-30,22.2857384,114.1420597,43.0
RL,18,2214069332,高昇茶餐廳,"G/F, 7 HOLLAND STREET, WESTERN, HONG KONG",,2024-06-30,22.2842181,114.1308263,7.0
RL,18,2214071737,天虹,"G/F, 51 LYTTELTON ROAD, WESTERN, HONG KONG",,2024-06-30,22.2833223,114.141625,115.0
RL,18,2214076857,Kam Hing Congee and Noodle Shop,"G/F, 406-408 QUEEN'S ROAD WEST, WESTERN, HONG KONG",,2024-06-30,22.286589620930013,114.14740344934197,55.0
RL,18,2214077878,陳泗記,"G/F, 29 WESTERN STREET, WESTERN, HONG KONG",,2024-06-30,22.285542,114.140548,44.0
RL,18,2214080504,新波記,"G/F, 25 TAI PING SHAN STREET, WESTERN, HONG KONG",,2024-06-30,22.2853719,114.1476371,55.0
RL,18,2214082227,THAI RAMB ROY,"G/F, 20 WHITTY STREET, WESTERN, HONG KONG",,2024-06-30,22.2862257,114.1360517,29.0
RL,18,2214086274,NORTH GARDEN RESTAURANT,"1/F & G/F (PORTION), HONG WAY GARDEN, 7 ON TAI STREET, SHEUNG WAN, WESTERN, HONG KONG",,2024-06-30,22.2872136,114.1497253,51.0
RL,18,2214094190,東南,"SHOP D, G/F, 148 THIRD STREET, SAI YING PUN, WESTERN, HONG KONG",,2024-06-30,22.2856985,114.1394432,44.0
RL,18,2214102088,Friendly Corner,"G/F, 306 QUEEN'S ROAD WEST, WESTERN, HONG KONG",,2024-09-02,22.286847,114.1419125,39.0
RL,18,2214102635,藍山食坊,"G/F, 420 QUEEN'S ROAD WEST, WESTERN, HONG KONG",,2024-10-21,22.286327,114.138763,36.0
RL,18,2214104039,Kong Kee Food,"SHOP B, G/F, 6 WATER STREET, WESTERN, HONG KONG",,2024-01-28,22.2730219,114.1498806,370.0
RL,18,2214104048,McDonald's,"SHOP C (PORTION) & D ON G/F & PORTION OF 1/F., MAN KWONG COURT, 12F-12G SMITHFIELD, KENNEDY TOWN, HONG KONG",,2024-01-28,22.2821878,114.1284681,13.0
RL,18,2214104358,銘師傅潮州粉麵餐廳,"SHOP NO.1, G/F, 1-7 CENTRE STREET, SAI YING PUN, WESTERN, HONG KONG",,2024-03-01,22.287581168249048,114.14249491605092,32.0
RL,18,2214104473,海南,"FLAT F, G/F, 28 SANDS STREET, KENNEDY TOWN, WESTERN, HONG KONG",#F#G#H,2024-03-12,22.2830899,114.1303461,15.0
RL,18,2214105528,SC CUISINE,"G/F (PORTION), 1/F-3/F, 287-291 DES VOEUX ROAD CENTRAL, SHEUNG WAN, WESTERN, HONG KONG",#G#H,2024-06-30,22.2870579,114.1513097,51.0
RL,18,2214107108,海亮,"G/F, 356 DES VOEUX ROAD WEST, WESTERN, HONG KONG",,2024-10-08,22.287026,114.1378389,30.0
RL,18,2214108101,Catering by Vivian,"G/F, 126 SECOND STREET, SAI YING PUN, WESTERN, HONG KONG",,2024-12-10,22.286093,114.139665,42.0
RL,18,2214109706,Café De Coral,"SHOP 8 & 9, G/F, HONG KONG PLAZA, 186-191 CONNAUGHT ROAD WEST, SAI YING PUN, WESTERN, HONG KONG",,2024-03-30,22.287135,114.135869,23.0
RL,18,2214113444,Mugen Dai II Limited,"SHOP A1, G/F., HOI SING BLDG, 143 SECOND STREET, WESTERN, HONG KONG",,2024-12-23,22.2863788,114.1393254,38.0
RL,18,2214114003,大喜茶檔,"G/F., 7 WA LANE, WESTERN, HONG KONG",,2024-02-16,22.285535,114.1485051,56.0
RL,18,2214114793,華叔,"G/F., 129 SECOND STREET, WESTERN, HONG KONG",,2024-03-29,22.2863494,114.1397568,38.0
RL,18,2214114881,群記茶檔,"G/F., 233 DES VOEUX ROAD WEST, WESTERN, HONG KONG",,2024-04-07,22.2880734,114.1416203,28.0
RL,18,2214115325,科記,"G/F., SHOP G & F, KEE ON BUILDING, 198 HOLLYWOOD ROAD, WESTERN, HONG KONG",,2024-04-28,22.2852165,114.1481562,55.0
RL,18,2214117455,摩登快餐,"SHOP NO 1, G/F., 168 CONNAUGHT ROAD WEST, WESTERN, HONG KONG",,2024-08-19,22.2878502,114.1385014,25.0
RL,18,2214119558,新高麗苑韓國餐廳,"1/F., 113-119 BELCHER'S STREET, KENNEDY TOWN, WESTERN, HONG KONG",,2024-12-01,22.2826647,114.128003,5.0
RL,18,2214119743,Victoria Harbour Restaurant,"G/F, HONGWAY GARDEN, 7 ON TAI STREET, WESTERN, HONG KONG",,2024-12-04,22.2759252,114.1710367,83.0
RL,18,2214122275,金祥排骨麵,"G/F, 316C DES VOEUX ROAD WEST, WESTERN, HONG KONG",,2024-05-04,22.287242,114.138692,30.0
RL,18,2214125399,Lucky Cup,"BASEMENT (FRONT), 35-37 POKFULAM ROAD, WESTERN, HONG KONG",#G#H,2024-10-23,22.2851097,114.1387687,37.0
RL,18,2214126453,潮順記,"SHOP 1&2, G/F, HANG YU BUILDING, 45-55 CADOGAN STREET, WESTERN, HONG KONG",,2024-12-18,22.281793,114.1264011,11.0
RL,18,2214127951,McDonald's,"G/F, 265 QUEEN'S ROAD WEST, WESTERN, HONG KONG",,2024-04-16,22.287058,114.142887,32.0
RL,18,2214129328,卓玲茶餐廳,"G/F, TUNG LEE MANSION, 1K WATER STREET, WESTERN, HONG KONG",,2024-07-01,22.28686950275994,114.1387948925322,30.0
RL,18,2214134555,SAI YING PUN HO CHOI SEAFOOD RESTAURANT,"1/F, YAT CHAU INTERNATIONAL PLAZA, 118 CONNAUGHT ROAD WEST, WESTERN, HONG KONG",,2024-03-04,22.2882441,114.1445856,65.0
RL,18,2214135938,STAR SEAFOOD RESTAURANT,"G/F (PORTION) & MAJOR PORTION OF 1/F, PHASE III, KWAN YICK BUILDING, 271-285 DES VOEUX ROAD WEST, WESTERN, HONG KONG",,2024-04-22,22.2881237,114.140681,27.0
RL,18,2214138885,Day Day Yummy Chinese BBQ,"SHOP 3 & 10, G/F, 378 QUEEN'S ROAD CENTRAL, WESTERN, HONG KONG",,2024-09-08,22.2859623,114.1486962,56.0
RL,18,2214138894,Fairwood Fastfood,"SHOP NO.203, 2/F, WELLAND PLAZA,WELLAND BUILDING, 368 QUEEN'S ROAD CENTRAL, WESTERN, HONG KONG",,2024-09-08,22.2858348,114.149091,56.0
RL,18,2214140484,Ka Kee,"G/F, MAU WAH MANSION, 24A BELCHER'S STREET, WESTERN, HONG KONG",,2024-11-03,22.283535,114.130816,15.0
RL,18,2214145230,德記潮州菜館,"G/F (PORTION), YICK FUNG GARDEN, 20-21 PRAYA ROAD, KENNEDY TOWN, WESTERN, HONG KONG",,2024-04-20,22.285648,114.1320012,66.0
RL,18,2214147315,Ko Pang Restaurant,"G/F, WING FU LAU, 2 CLARENCE TERRACE, WESTERN, HONG KONG",,2024-06-14,22.2851065,114.1361093,34.0
RL,18,2214149409,蛇王海,"G/F, 119 FIRST STREET, WESTERN, HONG KONG",,2024-08-23,22.2866599,114.1411079,39.0
RL,18,2214151132,The Grand Stage,"1/F PORTION, 2/F & BALCONY, WESTERN MARKET, 323 DES VOEUX ROAD CENTRAL, WESTERN, HONG KONG",,2024-10-15,22.287287,114.150392,51.0
RL,18,2214153794,Sheung Hing Chiu Chow Restaurant,"G/F & M/F, SHOP 5 & 6, SUN SHING MANSION, 27-39 QUEEN'S ROAD WEST, WESTERN, HONG KONG",,2024-12-13,22.2730219,114.1498806,370.0
RL,18,2214154645,美味苑,"G/F, SHOP 7 & 8, 296-302 DES VOEUX ROAD WEST, WESTERN, HONG KONG",,2024-12-17,22.2730219,114.1498806,370.0
RL,18,2214155356,McDonald's,"SHOP NO.A-C ON G/F & LG/F, GOOD VIEW COURT, 51-53 BONHAM ROAD, WESTERN, HONG KONG",,2025-01-13,22.2849001,114.1413111,48.0
RL,18,2214158841,KONFUSION Restaurant and Bar,"SHOP B, G/F, LAI YAN LAU, 42-56 QUEEN'S ROAD WEST, WESTERN, HONG KONG",,2024-05-16,22.2865346,114.1476036,55.0
RL,18,2214161948,新一,"G/F, 416 QUEEN'S ROAD WEST, WESTERN, HONG KONG",,2024-08-18,22.2864819,114.1389546,36.0
RL,18,2214164327,Centre Street Kitchen,"PART OF 1/F, 152 CONNAUGHT ROAD WEST, WESTERN, HONG KONG",#F#G#H,2024-10-21,22.2883221,114.1425652,23.0
RL,18,2214165065,Café Malacca,"2/F, 508 QUEEN'S ROAD WEST, HONG KONG",,2024-11-02,22.2860689,114.1348917,69.0
RL,18,2214172854,德利潮州菜館,"G/F, 299 DES VOEUX ROAD WEST, SAI YING PUN, WESTERN, HONG KONG",,2024-04-19,22.2877656,114.1396277,27.0
RL,18,2214173501,康樂,"G/F, 102 FIRST STREET, WESTERN, HONG KONG",,2024-05-16,22.2864538,114.140651,38.0
RL,18,2214174106,車厘餐廳,"SHOP NO.3, G/F, ROCKSON MANSION, 25-35 WATER STREET, WESTERN, HONG KONG",#G#H,2024-05-29,22.2854749,114.1389878,37.0
RL,18,2214175871,生記鹵味,"SHOP NO.4, G/F, WO YICK MANSION, 253-263 QUEEN'S ROAD WEST, WESTERN, HONG KONG",,2024-07-05,22.2870024,114.1431646,32.0
RL,18,2214188701,MALAYA RESTAURANT,"SHOP 1D, G/F, WING CHEUNG COURT, 37-47 BONHAM ROAD, WESTERN, HONG KONG",,2024-05-23,22.2848198,114.141822,48.0
RL,18,2214189917,金源餐廳,"G/F, 14 POSSESSION STREET, SHEUNG WAN, WESTERN, HONG KONG",,2024-07-06,22.28594,114.1481747,55.0
RL,18,2214193707,PHO NHAT VIETNAMESE CUISINE,"SHOP B, G/F, ARION COMMERCIAL CENTRE, 2-12 QUEEN'S ROAD WEST, SHEUNG WAN, HONG KONG",,2024-10-31,22.2863187,114.1483711,55.0
RL,18,2214197028,The Clay Oven,"SHOP A, G/F, 27-31 CATCHICK STREET, KENNEDY TOWN, HONG KONG",,2024-01-31,22.2835576,114.12877,3.0
RL,18,2214198216,海港酒家,"SHOP 243, 2/F, THE WESTWOOD, 8 BELCHER'S STREET, WESTERN, HONG KONG",,2024-03-11,22.284968,114.1332523,9.0
RL,18,2214198997,McDonald's,"SHOP LG07 ON LOWER GROUND FLOOR, THE WESTWOOD, 8 BELCHER'S STREET, WESTERN, HONG KONG",,2024-04-03,22.284968,114.1332523,9.0
RL,18,2214209963,Bistro du Vin,"SHOP A, G/F., 39-41 CADOGAN STREET, KENNEDY TOWN, HONG KONG",,2024-02-20,22.2819748,114.1263546,11.0
RL,18,2214210903,新園,"G/F, 327-329 QUEEN'S ROAD CENTRAL, WESTERN, HONG KONG",,2024-06-30,22.2855483,114.1500628,51.0
RL,18,2214212121,點點心思點心店,"SHOP A, G/F, 1-3 HOLLAND STREET, WESTERN, HONG KONG",,2024-05-19,22.2843058,114.1308129,7.0
RL,18,2214213498,客常臨,"SHOP A, G/F, GOOD TIMES BLDG, 230 QUEEN'S ROAD WEST, WESTERN, HONG KONG",,2024-06-24,22.286717,114.143488,33.0
RL,18,2214216813,綠易食品坊,"G/F, SHOP 3, 5B WATER STREET, SAI WAN, WESTERN, HONG KONG",,2024-10-23,22.2862756,114.1389422,36.0
RL,18,2214224942,珠江船務飯堂,"SHOP A,B,J & H,G/F, 21-24 CONNAUGHT ROAD WEST, SHEUNG WAN, WESTERN, HONG KONG",,2024-06-14,22.2877642,114.1491607,51.0
RL,18,2214229293,北方餃子源,"G/F, SHOP 1F, TUNG LEI BUILDING, 1 WATER STREET, WESTERN, HONG KONG",,2024-10-31,22.3192011,114.1696121,417.0
RL,18,2214233889,Jing Alley,"G/F & M/F, 145 CONNAUGHT ROAD CENTRAL, WESTERN, HONG KONG",#F#G#H,2024-03-23,22.2871837,114.1513287,51.0
RL,18,2214234323,鴻興餐廳,"SHOP 5-8, G/F, HANG FAI BUILDING, 22-32 POKFULAM ROAD, WESTERN, HONG KONG",,2024-04-13,22.2859583,114.1400709,42.0
RL,18,2214234509,綠島,"G/F, 16A POSSESSION STREET, WESTERN, HONG KONG",,2024-04-14,22.2858874,114.1480982,55.0
RL,18,2218800038,台灣郎,"SHOP A, G/F., 260-264 DES VOEUX ROAD WEST, CHING TAK BUILDING, SAI YING PUN, HONG KONG",,2024-05-27,22.2877198,114.1414024,31.0
RL,18,2218800065,LEI GARDEN RESTAURANT,"SHOP NOS. 3008-3011, PODIUM LEVEL 3, IFC MALL, 1 HARBOUR VIEW STREET, CENTRAL, HONG KONG",,2024-06-02,22.2849042,114.1569078,71.0
RL,18,2218800269,Fairwood Fast Food,"SHOP NO. A3 ON UPPER GROUND FLOOR, FAR EAST FINANCE CENTRE, 16 HARCOURT ROAD, ADMIRALTY, HONG KONG",,2024-07-17,22.28004407709465,114.16398393649791,73.0
RL,18,2218800311,CHINESOLOGY,"SHOP NOS. 3101-3107, LEVEL 3, IFC MALL, CENTRAL, HONG KONG",#E#F#G,2024-08-04,22.28588,114.158131,71.0
RL,18,2218800418,CHEF KITCHEN,"SHOP A & B, G/F., 137-138 CONNAUGHT ROAD CENTRAL, HONG KONG",,2024-09-02,22.287098,114.151717,61.0
RL,18,2218800454,Four Seasons Hotel,"PORTION A, PODIUM LEVEL 6, FOUR SEASONS HOTEL HONG KONG, 8 FINANCE STREET, CENTRAL, HONG KONG",#F,2024-09-14,22.2863701,114.1570412,71.0
RL,18,2218800481,食神麗宮,"G/F(MAJOR PORTION), 304-314 DES VOEUX ROAD WEST, HONG KONG",,2024-09-20,22.2873455,114.1391955,26.0
RL,18,2218800597,Four Seasons Hotel,"PORTION A, PODIUM LEVEL 4, FOUR SEASONS HOTEL, 8 FINANCE STREET, CENTRAL, HONG KONG",,2024-10-20,22.2863701,114.1570412,71.0
RL,18,2218800791,Tin Fung,"G/F, 17 CHIU LUNG STREET, CENTRAL, HONG KONG",,2024-12-06,22.282598,114.1564993,71.0
RL,18,2218800807,Four Seasons Hotel,"PORTION A, BASEMENT-1; PODIUM L-2, GRAND BALL RM.; PODIUM L-2, MEETING RM.; PODIUM L-4, JUNIOR BALL RM., FOUR SEASONS HOTEL, 8 FINANCE STREET, CENTRAL, HONG KONG",#F,2024-12-13,22.28632648116272,114.15711739759756,71.0
RL,18,2218800816,The LOUNGE,"LOBBY LOUNGE & BAR, PODIUM LV-1, FOUR SEASONS HOTEL, 8 FINANCE STREET, CENTRAL, HONG KONG",#F,2024-12-14,22.2863701,114.1570412,71.0
RL,18,2218800861,吉野家,"G/F, GRAND BUILDING, 15-18 CONNAUGHT ROAD CENTRAL, HONG KONG",#G,2025-01-12,22.283028,114.157705,73.0
RL,18,2218800898,Trattoria Piccolo,"SHOP B ON G/F., NO. 39 & 41 CADOGAN STREET, KENNEDY TOWN, WESTERN, HONG KONG",#F#G#H,2024-02-15,22.2824479,114.1260465,0.0
RL,18,2218800913,可可店,"SHOP E & F, G/F., LUEN WAI APARTMENTS, 136-142 BELCHER'S STREET, KENNEDY TOWN, HONG KONG",,2024-03-01,22.2821451,114.1270746,12.0
RL,18,2218800968,CAFÉ DE SAVOY,"B/F., DAH SING LIFE BUILDING, 99-105 DES VOEUX ROAD CENTRAL, CENTRAL, HONG KONG",#F,2024-04-09,22.284794,114.1557652,61.0
RL,18,2218800995,YIUMO,"SHOP G, G/F., SHUN CHEONG BUILDING, 28 HAU WO STREET, KENNEDY TOWN, HONG KONG",,2024-04-10,22.2827108,114.1274577,5.0
RL,18,2218801004,坤記煲仔小菜,"FLAT 1 & 2, G/F., WO YICK MANSION, 263 QUEEN'S ROAD WEST, SAI YING PUN, HONG KONG",,2024-05-11,22.2870024,114.1431646,32.0
RL,18,2218801013,Best Western Plus Hotel Hong Kong,"3/F CAFE, 308 DES VOEUX ROAD WEST, HONG KONG",,2024-05-16,22.2872238,114.1391512,26.0
RL,18,2218801086,PO LIN YIEN,"G/F., NO. 308 QUEEN'S ROAD WEST, HONG KONG",,2024-06-23,22.2868072,114.1419024,39.0
RL,18,2218801095,瑞榮小館,"G/F., NO. 382 DES VOEUX ROAD WEST, HONG KONG",,2024-06-23,22.2867561,114.1373141,30.0
RL,18,2218801110,佳記,"SHOP B & C, G/F., LUEN YAU APARTMENTS, NO. 102-114 BELCHER'S STREET, KENNEDY TOWN, HONG KONG",,2024-07-06,22.2823953,114.127841,12.0
