TYPE,DIST,LICNO,SS,ADR,INFO,EXPDATE
RL,11,2211806213,東橋,香港筲箕灣 筲箕灣道312至322號 寶福大廈地下E室,,2024-10-25
RL,11,2211806222,金東大,香港筲箕灣東大街59-99號東威大廈閣樓與部份地下2號舖,,2024-11-10
RL,11,2211806231,Rakuraku Ramen,香港鰂魚涌康山道1號康怡廣場北座一樓F10號舖,,2024-11-16
RL,11,2211806259,家嫂,"香港柴灣利眾街24號東貿廣場6樓A,B及C室",#G,2024-12-01
RL,11,2211806286,明星金閣,香港筲箕灣筲箕灣道333號樂融軒1樓,,2024-12-07
RL,11,2211806295,Mos Café,香港鰂魚涌康山道1號康怡廣場北座1樓F20號舖,,2024-12-08
RL,11,2211806347,翠華餐廳,香港筲箕灣道333號H21(樂融軒)商場地下2號鋪,,2024-12-22
RL,11,2211806356,千両,香港太古城太裕路1號寶安閣地下G504及G509號鋪及平台 P504-P505號舖,#E#F#G#H,2025-01-04
RL,11,2211806374,七重天餐廳,"香港筲箕灣望隆街2號銀河廣場地下1,1A及2號舖",,2025-01-11
RL,11,2211806383,可可店,香港筲箕灣筲箕灣道156號地下,,2024-01-12
RL,11,2211806417,The Salted Pig,香港鯉景灣太康街45號B區地下GB08-11號舖,,2024-01-21
RL,11,2211806426,MR & MRS Fox,"香港鰂魚涌糖廠街23號東隅服務式住宅地下部份及舖前空地的 露天座位,1樓部份及2樓部份",#A#F,2024-01-26
RL,11,2211806435,海家.小品,香港北角英皇道431號安寧大廈地下4號舖,,2024-02-02
RL,11,2211806462,百里川,香港筲箕灣筲箕灣東大街59-99號東威大廈地下13號舖,,2024-03-03
RL,11,2211806480,小城鎮,香港北角明園西街2-6號明苑中心地下4號舖,,2024-03-23
RL,11,2211806499,無肉食,香港北角堡壘街10-16號華曦大廈地下B舖,,2024-04-10
RL,11,2211806532,譚仔雲南米線,香港柴灣小西灣道小西灣邨小西灣廣場3樓302號鋪,,2024-05-08
RL,11,2211806550,譚仔雲南米線,"香港柴灣柴灣道220號華泰大廈地下A,I及H號舖",,2024-05-16
RL,11,2211806587,Pokka Cafe,香港港島東太古城太古城道18號太古城中心地下G016舖,,2024-06-05
RL,11,2211806602,麵の四,香港西灣河筲箕灣道186號地下C鋪,,2024-06-13
RL,11,2211806620,品越越式料理,香港鰂魚涌康山道1號康怡廣場1樓F7-F8號舖,,2024-06-20
RL,11,2211806648,新蕃薯苗小館,香港北角北角道17號地下,,2024-06-28
RL,11,2211806657,意樂餐廳,香港筲箕灣筲箕灣道402號地下,,2024-07-04
RL,11,2211806684,英皇紅酒扒房,香港英皇道668號健康村第二期下層地下3號舖,#F#G,2024-07-10
RL,11,2211806709,魚米,香港電氣道254-280號華凱大廈地下K號舖,,2024-07-13
RL,11,2211806718,民華餐廳,香港柴灣環翠道11號興華廣場1樓101及102號舖主要部份,,2024-07-19
RL,11,2211806727,樂,香港柴灣柴灣道350號樂軒臺商場地下112-113號舖,,2024-07-24
RL,11,2211806745,森森食堂,香港北角英皇道449-455號華興大廈地下2號鋪 (B部份)及3號鋪,,2024-08-01
RL,11,2211806754,鼎留香滷味專門店,香港北角渣華道86號地下,,2024-08-15
RL,11,2211806790,金功夫點心火鍋,香港北角堡壘街6-8號華康大廈地下B號舖,#G,2024-09-22
RL,11,2211806815,營樂餐廳,"香港北角福元街7及9號,英皇道177-181, 185-191及191A號利都樓地下F及G鋪",,2024-10-18
RL,11,2211806833,席前,香港筲箕灣筲箕灣東大街169號地下,,2024-10-23
RL,11,2211806842,歡喜,香港北角琴行街21-23號港濤軒地下1及2號舖,,2024-10-25
RL,11,2211806851,麥當勞餐廳,香港太古城太古城道18號 太古城中心五樓505號舖,,2024-10-30
RL,11,2211806860,悠 定食屋,香港柴灣怡順街6號柴灣體育館1樓,,2024-10-30
RL,11,2211806888,丸龜製麵(太古),香港鰂魚涌康山道1號康怡廣場2樓39A及39B號,,2024-11-13
RL,11,2211806903,閩港小廚,香港北角錦屏街25-27號地下,,2024-11-21
RL,11,2211806912,CIAK - ALL DAY ITALIAN,香港太古城太古城中心第II期第2層265號舖,,2024-11-22
RL,11,2211806930,金華餐廳,香港柴灣小西灣街市地下68及69號舖,,2024-11-30
RL,11,2211806949,暹羅苑泰國餐廳,香港 七姊妹道116至122號地下B鋪,#G#H,2024-12-06
RL,11,2211806976,Eiffel Bistro,香港太古城太裕路5號興安閣G514鋪地下,,2024-12-20
RL,11,2211806985,General Restaurant,香港鰂魚涌康山道2號康怡廣場(南)地下16-01號鋪,#G#H,2024-12-27
RL,11,2211807021,群記,香港柴灣柴灣道333號永利中心地下71號舖,,2024-01-02
RL,11,2211807030,板長壽司,香港鰂魚涌康山道2號康怡廣場(南) AEON康怡店3樓L302號鋪,#F#G#H,2025-01-03
RL,11,2211807049,華星冰室,香港筲箕灣筲箕灣東大街185-189號地下1-2號舖,,2025-01-04
RL,11,2211807058,店小二,香港北角七姊妹道14-16號兆景大廈地下A舖,,2024-01-04
RL,11,2211807076,六味屋,香港太古城星輝台金星閣地下G1018號鋪,,2024-01-08
RL,11,2211807085,Maru Maru,香港太古城星輝台金星閣地下G1019號鋪,#G#H,2024-01-08
RL,11,2211807094,都匯漁港,香港小西灣小西灣道10號小西灣邨 小西灣廣場3樓303號舖,,2024-01-22
RL,11,2211807128,月見日本料理,香港北角和富道68-72號新和富大廈地下B及C鋪,#G#H,2024-01-31
RL,11,2211807137,吉野家,香港北角英皇道560號健威坊地下高層U39號舖,,2024-01-31
RL,11,2211807164,棋哥燒鵝餐室,香港筲箕灣寶文街2號海峰中心地下9號舖,,2024-03-06
RL,11,2211807182,隆記茶室,香港北角和富道18號地下5-8號鋪,,2024-03-13
RL,11,2211807191,佳樂冰室,香港筲箕灣筲箕灣東大街42-52號金來大廈地下H鋪,,2024-03-26
RL,11,2211807216,一粥麵,香港柴灣杏花邨杏花新城地下G38舖,,2024-05-17
RL,11,2211807234,茶木．台式休閒餐廳,香港鰂魚涌康山道1號 康怡廣場閣樓M4號舖,,2024-06-04
RL,11,2211807270,蘇浙滙,香港太古城太古城道18號 太古城中心三樓312號鋪,,2024-06-20
RL,11,2211807298,Ask For Alonzo,香港鰂魚涌海光街18號地下,,2024-06-22
RL,11,2211807304,The Starred,香港筲箕灣筲箕灣道333號樂融軒地下4號舖,#F#G#H,2024-06-25
RL,11,2211807313,28 DISCOVERY CAFE,香港北角馬寶道28號華匯中心地下(部份)及地庫(部份),,2024-06-26
RL,11,2211807331,北海丼,香港太古城太古城道18號 大古城中心3樓313號舖,#G#H,2024-07-16
RL,11,2211807340,一喜‧涮涮鍋,香港鰂魚涌康山道1號 康怡廣場三樓T2舖,,2024-07-19
RL,11,2211807377,泰國人海南雞,香港杏花邨盛泰道100號 杏花新城地下G48號舖,,2024-07-31
RL,11,2211807386,BISTRO EAST,香港鯉景灣太康街55號A區地下GA8-9舖,,2024-07-31
RL,11,2211807410,VILLA VILLA,香港北角錦屏街27A號 東發大廈A座地下30號舖,,2024-08-20
RL,11,2211807429,荷里活冰室,香港筲箕灣愛東邨 愛東商場1樓110號舖,,2024-08-21
RL,11,2211807438,金龍廷酒家 (宴會廳),香港筲箕灣愛東邨愛東商場2樓202號舖,#G#H,2024-08-21
RL,11,2211807447,The Blind Pig,香港鯉景灣太康街45號B區地下GB12-14A號舖,,2024-09-03
RL,11,2211807456,漁鱻爺爺,"香港筲箕灣筲箕灣道250號 御景軒地下A,B及C鋪",,2024-09-24
RL,11,2211807492,Blueprint 2.0,香港鰂魚涌英皇道979號 太古坊多盛大廈三樓(A部份及B部份),,2024-10-19
RL,11,2211807517,銀杏館,香港鰂魚涌基利路7號太吉樓地下4號及5號鋪,,2024-11-05
RL,11,2211807526,味口福,香港筲箕灣筲箕灣道360A號 筲箕灣天悅廣場地下低層1及2號舖,,2024-11-07
RL,11,2211807535,薩莉亞意式餐廳,香港柴灣小西灣道10號 小西灣廣場4樓402B號舖,,2024-11-19
RL,11,2211807544,小城滋味,香港筲箕灣筲箕灣道57-87號 太安樓地下A47號鋪,,2024-11-21
RL,11,2211807562,魚米,香港筲箕灣 筲箕灣道132號地下,,2024-12-12
RL,11,2211807571,Black Bear,香港太古城太古城道22號明宮閣地下G406號舖,,2025-01-09
RL,11,2211807580,DAN RYAN'S CHICAGO GRILL,香港太古城太古城道18號 太古城中心3樓311號舖,#F,2025-01-10
RL,11,2211807605,SHUTO,香港北角錦屏街23A號 東發大廈A座地下32號鋪,#G#H,2024-01-18
RL,11,2211807641,新記雞粥小館,香港筲箕灣筲箕灣道307及309號 德雲樓1樓A舖及地下A舖,,2024-02-04
RL,11,2211807669,錦江軒食府,"香港北角城市花園第8座地下 14,15,16及18號鋪",,2024-03-01
RL,11,2211807678,會所1號時尚康山,香港鰂魚涌康山道2號康蘭居2樓201號鋪及3樓301號鋪,,2024-03-07
RL,11,2211807687,蜀城,香港北角英皇道177-181及185-191及191A號及 福元街7及9號利都樓地下H舖,,2024-03-13
RL,11,2211807696,大叻越南牛肉粉餐廳,香港北角書局街1-25號及英皇道442-456號 美輪大廈地下15號舖,,2024-03-15
RL,11,2211807702,隨心,香港海光街10號多寶樓地下D8號舖及 海康街11號多寶樓地下C6號舖,,2024-03-15
RL,11,2211807720,囍粵,香港筲箕灣筲箕灣道228號福怡大廈地下1號及2號舖,,2024-03-25
RL,11,2211807739,WHEATFIELD X,香港太古城太古城道26號金殿台漢宮閣地下G409號鋪,,2024-03-27
RL,11,2211807748,稻香,香港柴灣杏花邨盛泰道100號杏花新城204號鋪,#G,2024-03-27
RL,11,2211807757,旺記冰室,香港鰂魚涌英皇道955-957號惠芳閣地下A舖,,2024-04-22
RL,11,2211807784,Jollibee,香港北角英皇道370-374號振華大廈地下,,2024-05-06
RL,11,2211807809,海街丼,香港鰂魚涌海堤街6-16號龍景大廈地下6號舖,#G#H,2024-05-16
RL,11,2211807818,日牛 - 杏花新城店,香港柴灣盛泰道100號杏花邨杏花新城2樓209號舖,,2024-05-22
RL,11,2211807863,太興,香港西灣河太安街25號鯉景灣D段地下GD01-04號鋪,,2024-06-11
RL,11,2211807881,MOMOKU & RUD,香港柴灣小西灣道10號 小西灣邨小西灣廣場1樓111號舖,,2024-06-21
RL,11,2211807890,青越亭,香港柴灣華廈邨華欣樓地下1號舖,,2024-06-24
RL,11,2211807906,重房,香港北角馬寶道62-76號華禮大廈地下G29 A及B舖,#G#H,2024-06-26
RL,11,2211807951,韓一窩,香港筲箕灣興民街68號海天廣場地下1-3號舖,,2024-07-11
RL,11,2211807979,陸拾六咖啡店,香港北角和富道66號地下,,2024-07-30
RL,11,2211807988,半島冰室,香港北角宏安道14-28號威德閣地下1號及2號鋪,,2024-08-05
RL,11,2211807997,MOVIE MOVIE CINEMA,香港太古城太古城道18號太古城中心1期5樓部份電影院次要部份,,2024-08-26
RL,11,2211808006,Koji Charcoal Grill,香港北角馬寶道28號 華匯中心地下6號舖,,2024-08-28
RL,11,2211808024,大家樂,香港柴灣小西灣道10號小西灣邨小西灣廣場一樓109號舖,,2024-09-10
RL,11,2211808033,德利味坊,香港北角錦屏街21號A東發大廈A座地下33號舖,#G#H,2024-09-10
RL,11,2211808042,大不同特色餐廳小廚,"香港北角琴行街6及6A號及七姊妹道25,27及31號 嘉蘭大廈地下C舖",,2024-09-10
RL,11,2211808051,德興,香港柴灣華廈邨華欣樓地下4號舖,,2024-09-11
RL,11,2211808060,燒味獸,香港筲箕灣筲箕灣道300號海福花園地下A及B室,,2024-09-11
RL,11,2211808088,大快活快餐,香港北角英皇道500號港運城2樓201號舖,,2024-09-26
RL,11,2211808097,敏華冰廳,香港鰂魚涌太古城太古城道12號衛星閣 地下G1008及G1009號舖,,2024-10-28
RL,11,2211808103,那個,香港北角英皇道483至497號東寶大廈地下C及D鋪,,2024-10-30
RL,11,2211808112,王家沙花樣年華,香港鰂魚涌太古城道18號太古城中心1樓101及101A號舖,,2024-10-30
RL,11,2211808158,The FARMHOUSE,香港北角北角邨里1號香港維港凱悅尚萃酒店平台 2樓(A部份)及2樓(B部份),#F#G#H,2024-12-18
RL,11,2211808167,溫野菜,香港太古城太古城道18號太古城中心3樓309號舖,,2024-12-20
RL,11,2211808176,CRUISE,香港北角北角邨里1號香港維港凱悅尚萃酒店1座23樓(A部份),#E#F#G#H,2024-12-23
RL,11,2211808185,馬六,香港北角電氣道254-280號華凱大廈地下F舖,,2024-12-23
RL,11,2211808194,alfafa,香港北角英皇道500號港運城第一層123-124號鋪,,2024-01-15
RL,11,2211808219,小皇府,"香港鰂魚涌華蘭路2-10,12A-12H號, 英皇道1025-1037號惠安苑 地下低層SLG3,4及5號舖",,2024-01-22
RL,11,2211808228,大快活快餐,香港柴灣華廈街2號環翠邨環翠商場2樓204鋪,,2024-01-23
RL,11,2211808255,瓊媽媽,香港北角英皇道442-456號及書局街1-25號 美輪大廈地下16號鋪,,2025-01-29
RL,11,2211808264,金公館,香港魚涌康山道1號康怡廣場3樓T4鋪,,2024-02-11
RL,11,2211808291,荷里活冰室,香港北角七姊妹道108號富邦大廈地下1號舖及1樓部分位置,,2024-03-11
RL,11,2211808307,慶記,香港柴灣 興華邨第二期 安興樓717鋪,,2024-03-18
RL,11,2211808316,金都海鮮酒家,香港柴灣環翠邨環翠商場地下G12號舖,,2024-04-02
RL,11,2211808334,柴門,香港柴灣利眾街24號東貿廣場6樓E室,#F,2024-04-11
RL,11,2211808343,利苑餐廳,香港筲箕灣愛禮街2號愛蝶灣第8座地下1至4號鋪,,2024-04-25
RL,11,2211808352,上善素餐廳,香港北角錦屏街7至9號地下,,2024-05-02
RL,11,2211808361,王林記,香港柴灣華廈街2號環翠邨環翠商場地下G02號舖位,,2024-05-16
RL,11,2211808370,Le Bec Fin,香港北角馬寶道28號華匯中心地下8號舖,,2024-05-20
RL,11,2211808389,四寶食堂,香港北角電器道254至280號 華凱大廈地下C舖及D舖(大部份),,2024-05-21
RL,11,2211808398,8 Recipes,香港筲箕灣東大街59至99號東威大廈地下11號,,2024-05-28
RL,11,2211808404,明珠海景&喜之次,香港北角北角邨里1號海匯酒店5樓501-503號舖,#G#H,2024-06-09
RL,11,2211808413,Cafe Whale,香港西灣河筲箕灣道57-87號太安樓地下A61A&B號鋪,#G#H,2024-06-12
RL,11,2211808422,八沢,香港柴灣盛泰道100號杏花新城地下G53B號鋪,#F#G#H,2024-06-17
RL,11,2211808431,金雄御車仔麵,"香港筲箕灣 筲箕灣道295,297,299,301及303號譽都 地下3號鋪",,2024-06-19
RL,11,2211808440,京都,香港柴灣環翠村環翠商業中心地下G19及G20鋪,#G#H,2024-07-08
RL,11,2211808459,陽光,香港筲箕灣望隆街13號地下,,2024-07-16
RL,11,2211808477,廉記冰室,香港柴灣華厦街2號環翠商場2樓205號主要部份,,2024-07-16
RL,11,2211808486,貳號冰室,香港柴灣華廈邨華欣樓地下2號舖,,2024-07-22
RL,11,2211808495,食神叉燒,香港北角宏安道18號威德閣地下3-4號舖,,2024-07-23
RL,11,2211808501,文華軒,香港北角北角邨里1號北角匯東座2樓202及203號舖,,2024-07-23
RL,11,2211808510,homing people,香港鰂魚涌海光街11號漢威大廈地下4號舖,,2024-07-25
RL,11,2211808529,(没有記錄),香港北角堡壘街7號兆文樓地下1號舖,,2024-07-29
RL,11,2211808538,金記冰室,香港鰂魚涌康山道1號康怡廣場北 地下G5及G6號主要部份,,2024-08-01
RL,11,2211808547,薩莉亞意式餐廳,香港柴灣華廈街2號環翠商場 地下G01號舖及1號座位間,,2024-08-06
RL,11,2211808556,太元樓,"香港北角電氣道233號城市花園1,2及3座部份平台地下 24-49號A及C號舖",,2024-09-18
RL,11,2211808565,譚仔三哥米線,香港康山康安街2-8號地下A1-A2舖,,2024-09-24
RL,11,2211808583,(沒有記錄),香港銅鑼灣英皇道18號 銅鑼灣如心酒店地庫(A部份),,2024-10-14
RL,11,2211808592,嫲孫樂,香港柴灣華廈街2號環翠邨環翠商場二樓2號舖,,2024-10-20
RL,11,2211808608,佳記美食,香港北角英皇道490號地下,,2024-10-24
RL,11,2211808617,譚仔三哥米線,香港小西灣小西灣道9號 富欣花園地下6號舖,,2024-10-28
RL,11,2211808635,激安燒肉工房,香港筲箕灣新成街8號新成中心地下F鋪,,2024-11-06
RL,11,2211808644,麗香園冰室,香港柴灣環翠道11號興華(一)邨 興華商場1樓115-116號舖主要部份,,2024-12-03
RL,11,2211808662,娜吧,香港北角電器道183號友邦廣場地下17號鋪,,2024-12-19
RL,11,2211808671,地茂冰室小廚,香港西灣河街142-144號 海順大廈地下B鋪,,2024-12-26
RL,11,2211808680,天藍,香港北角北角邨里1號北角匯東座3樓301號舖,#F#G#H,2024-12-26
RL,11,2211808699,鱻匠,香港筲箕灣筲箕灣東大街54-60號 東強大廈地下7號鋪,,2024-01-20
RL,11,2211808705,黃金冰室,香港北角電氣道254-280號地下I鋪,,2024-01-22
RL,11,2211808714,王林記,香港筲箕灣 筲箕灣東大街10號地下,,2024-02-03
RL,11,2211808723,譚仔雲南米線,香港鰂魚涌英皇道1025-1037號 惠安苑地下低層11號舖,,2024-03-05
RL,11,2211808732,幸福鍋,香港西灣河筲箕灣道57-87號太安樓地下G25號鋪,,2024-03-05
RL,11,2211808741,(沒有記錄),香港筲箕灣阿公岩村道5號2樓A鋪及B鋪,,2024-03-15
RL,11,2211808750,(沒有記錄),香港筲箕灣阿公岩村道5號15樓A鋪,,2024-03-18
RL,11,2211808769,榮忠燒味大排檔,香港西灣河33號成安街柏匯地下9號舖,,2024-03-22
RL,11,2211808778,好叉燒魂,香港鰂魚涌英皇道860-878號地下B及B1號舖,,2024-03-25
RL,11,2211808796,MOS Burger Express,香港北角渣華道123號 北角匯西翼一樓105號鋪,,2024-04-13
RL,11,2211808802,海匯粥品,香港鰂魚涌英皇道1010-1056號 東匯坊低層Z1鋪,,2024-04-14
RL,11,2211808811,秋嵐日本料理,香港鰂魚涌英皇道1010-1056號東匯坊低層地下072鋪,#G#H,2024-04-16
RL,11,2211808820,炯記餐室,香港英皇道376-380號美麗閣地下A鋪,,2024-04-19
RL,11,2211808839,樓下冰室,"香港鰂魚涌英皇道967號地下A8號鋪, 英皇道967A號地下A9號鋪, 海康街24號地下B11號鋪及 海康街26號地下B12號鋪",,2024-04-20
RL,11,2211808857,峯G館,香港筲箕灣東大街4-10號東寶大廈地下3D鋪,,2024-04-26
RL,11,2211808866,譚仔雲南米線,香港西灣河筲箕灣道92-102號業寧大廈地下4&5號舖,,2024-04-26
RL,11,2211808875,八幡平,香港鰂魚涌英皇道1010-1026號東匯坊地下低層77鋪,,2024-05-03
RL,11,2211808884,UCC Coffee Shop,香港北角渣華道123號北角匯西翼 地庫一層NP-13-001號鋪,,2024-05-07
RL,11,2211808893,OYSTA+ & 野郎蒸し,香港北角渣華道123號北角匯西翼 地庫一層NP-13-105號鋪,#F,2024-05-18
RL,11,2211808909,Foodbox,香港鰂魚涌海光街22號地下,#G,2024-05-19
RL,11,2211808918,Campsite,香港鰂魚涌英皇道728號 K11 ATELIER KING'S ROAD地下G05舖,,2024-05-20
RL,11,2211808927,Ruby Tuesday,香港鰂魚涌英皇道728號  K11 ATELIER KING'S ROAD  1樓101號舖,,2024-05-20
RL,11,2211808936,犀牛餐廳,香港西灣河聖十字徑2號 協青社賽馬會大樓地下1號舖,,2024-06-04
RL,11,2211808945,肯德基,香港北角英皇道560號健威坊地下低層L9F號舖,,2024-06-08
RL,11,2211808954,濟州燒肉食堂,香港北角渣華道123號北角匯二期2樓210號舖,#G,2024-06-21
RL,11,2211808963,歲月冰室,香港筲箕灣道251-261號都城大樓地下C鋪,,2024-06-29
RL,11,2211808972,豚豚食堂,香港北角渣華道123號北角匯二期1樓120號舖,,2024-07-01
RL,11,2211808981,FRITES BELGIUM ON TAP,香港北角電氣道218號HARBOUR EAST地下4-5號舖,,2024-07-08
RL,11,2211809009,BRIKETENIA,香港北角渣華道123號北角匯二期2樓206號舖,#E#F,2024-07-12
RL,11,2211809018,GYU GYU SHABU SHABU,香港北角渣華道123號第二期北角匯一樓110-111號舖,,2024-07-14
RL,11,2211809027,鮨玥,香港鯉景灣太康街55號A段地下GA10B號鋪,#F#G#H,2024-08-04
RL,11,2211809036,泛亞飲食有限公司,香港柴灣樂民道3號東區尤德夫人那打素醫院主座大樓 3樓THE FOOD HALL 2,,2024-08-09
RL,11,2211809054,abcx,香港北角錦屏街43A及45A號 東發大廈C及D座地下21及22號舖,,2024-09-20
