GEONAMEID,ENGLISHNAME,CLASS,TYPE,EASTING,NORTHING
534062,Mass Transit Railway Shau Kei Wan Station-D1 Access,TRS,MTA,841724.219,815728.348
538267,Mass Transit Railway East Tsim Sha Tsui Station-J Access,TRS,MTA,835939.818,817348.114
538829,Mass Transit Railway University Station-C Access,TRS,MTA,839683.247,830529.502
540043,Mass Transit Railway Causeway Bay Station-D2 Access,TRS,MTA,837025.0785,815713.2331
21117708,MTR Lo Wu Station-A Exit,TRS,MTA,829740.21,843261.509
540180,Mass Transit Railway Causeway Bay Station-D1 Access,TRS,MTA,837029.071,815745.084
543129,Mass Transit Railway Jordan Station-A Access,TRS,MTA,835691.2728,818496.3914
553413,Mass Transit Railway Wong Tai Sin Station-B2 Access,TRS,MTA,837973.0373,822525.5478
554145,Mass Transit Railway Kennedy Town Station-A Access,TRS,MTA,831288.4687,815807.1348
554951,Mass Transit Railway Sai Ying Pun Station-A2 Access,TRS,MTA,832903.9247,816537.7829
550415,Mass Transit Railway Wong Tai Sin Station-C2 Access,TRS,MTA,837948.0362,822481.4244
541874,Mass Transit Railway Tseung Kwan O Station-A2 Access,TRS,MTA,844915.2,818735.87
548560,Mass Transit Railway Tsim Sha Tsui Station-B2 Access,TRS,MTA,835821.9055,817758.6277
529628,Mass Transit Railway Sham Shui Po Station-A2 Access,TRS,MTA,834781.7193,821216.618
526861,Mass Transit Railway Mong Kok Station-C2 Access,TRS,MTA,835444.1576,820032.7911
560350,Mass Transit Railway HKU Station-B1 Access,TRS,MTA,832141.5891,816309.3626
559800,Mass Transit Railway HKU Station-C1 Access,TRS,MTA,831907.4105,816179.1318
531528,Mass Transit Railway Yau Ma Tei Station-D Access,TRS,MTA,835655.1045,819327.4332
529807,Mass Transit Railway Cheung Sha Wan Station-A1 Access,TRS,MTA,834243.4721,821695.4784
543056,Mass Transit Railway Prince Edward Station-A Access,TRS,MTA,835391.9737,820672.3799
554088,Mass Transit Railway Kennedy Town Station-C Access,TRS,MTA,831235.6008,815820.7372
558401,Mass Transit Railway North Point Station-B3 Access,TRS,MTA,838740.9426,816912.8184
21014827,Mass Transit Railway Prince Edward Station-E Access,TRS,MTA,835349.9415,820681.1954
21070322,Mass Transit Railway South Horizons Station-A Access,TRS,MTA,833387.2184,811635.878
562331,Mass Transit Railway Mei Foo Station-F Access,TRS,MTA,832141.9089,822164.4866
562652,Mass Transit Railway Causeway Bay Station-F1 Access,TRS,MTA,837037.446,815664.747
21078940,Mass Transit Railway Whampoa Station-C2 Access,TRS,MTA,837598.9238,818395.3714
21077785,Mass Transit Railway Whampoa Station Access,TRS,MTA,837640.706,818428.9
529042,Mass Transit Railway Lok Fu Station-A Access,TRS,MTA,837380.736,822127.969
529441,Mass Transit Railway Sham Shui Po Station-B2 Access,TRS,MTA,834849.468,821305.773
554989,Mass Transit Railway Sai Ying Pun Station-B2 Access,TRS,MTA,832651.471,816374.988
559843,Mass Transit Railway Austin Station-B5 Access,TRS,MTA,835125.749,818544.542
21141898,Mass Transit Railway Kai Tak Station-A Access,TRS,MTA,838705.498,821311.127
561135,Mass Transit Railway Causeway Bay Station-D4 Access,TRS,MTA,837008.2,815732.87
558566,Mass Transit Railway Causeway Bay Station-D3 Access,TRS,MTA,837040.2,815731.87
529483,Mass Transit Railway Cheung Sha Wan Station-C2 Access,TRS,MTA,834026.8229,821936.2138
529826,Mass Transit Railway Shau Kei Wan Station-B2 Access,TRS,MTA,841729.2668,815660.8389
529859,Mass Transit Railway Kowloon Tong Station-D Access,TRS,MTA,836231.514,821934.445
529699,Mass Transit Railway Tsim Sha Tsui Station-E Access,TRS,MTA,835781.6772,817473.7695
533185,Mass Transit Railway Jordan Station-B2 Access,TRS,MTA,835790.492,818527.831
539272,Mass Transit Railway Fortress Hill Station-A Access,TRS,MTA,837997.125,816576.8126
539004,Mass Transit Railway Tai Wai Station-A Access,TRS,MTA,836476.9345,826036.6171
540200,Mass Transit Railway Quarry Bay Station-B Access,TRS,MTA,839719.985,816619.315
543057,Mass Transit Railway Shau Kei Wan Station-A2 Access,TRS,MTA,841606.201,815539.268
554146,Mass Transit Railway Kennedy Town Station-B Access,TRS,MTA,831362.9924,815911.1592
559212,Mass Transit Railway HKU Station-C2 Access,TRS,MTA,831708.2328,816330.9369
547839,Mass Transit Railway Tai Koo Station-A1 Access,TRS,MTA,840217.25,816243.4376
547267,Mass Transit Railway Racecourse Station-B Access,TRS,MTA,838943.2,829013.87
549338,Mass Transit Railway Mei Foo Station-C1 Access,TRS,MTA,832299.2142,822146.3804
529865,Mass Transit Railway Wan Chai Station-B1 Access,TRS,MTA,835834.6216,815391.4487
562187,Mass Transit Railway Austin Station-F Access,TRS,MTA,835310.78,818244.9391
561959,Mass Transit Railway Austin Station-D2 Access,TRS,MTA,835223.6644,818274.9918
543392,Mass Transit Railway Sha Tin Station-B Access,TRS,MTA,837375.6045,827080.116
558649,Mass Transit Railway Racecourse Station-A Access,TRS,MTA,838886.2,828915.87
533541,Mass Transit Railway Tseung Kwan O Station-B1 Access,TRS,MTA,844746,818674
21070389,Mass Transit Railway Ho Man Tin Station-B2 Access,TRS,MTA,836825.6788,818887.9278
21070357,Mass Transit Railway Whampoa Station-B Access,TRS,MTA,837454.3917,818476.8962
554949,Mass Transit Railway Sai Ying Pun Station-A1 Access,TRS,MTA,832925.888,816470.742
526901,Mass Transit Railway Sham Shui Po Station-B1 Access,TRS,MTA,834827.84,821272.192
21070327,Mass Transit Railway Lei Tung Station-A2 Access,TRS,MTA,834055.275,811646.126
21127581,Mass Transit Railway Tai Wo Hau Station Access,TRS,MTA,830897.305,825719.767
526902,Mass Transit Railway Shek Kip Mei Station-B1 Access,TRS,MTA,835471.3024,821381.0686
530173,Mass Transit Railway Tai Koo Station-C Access,TRS,MTA,840385.2058,816171.3888
530227,Mass Transit Railway Tai Koo Station-E3 Access,TRS,MTA,840390.447,816274.485
529268,Mass Transit Railway Mei Foo Station-B Access,TRS,MTA,832454.143,822068.907
537691,Mass Transit Railway Kowloon Tong Station-E Access,TRS,MTA,836333.744,821956.629
543848,Mass Transit Railway Mei Foo Station-G Access,TRS,MTA,832104.3888,822289.7196
547727,Mass Transit Railway Mong Kok Station-D3 Access,TRS,MTA,835566.1598,820022.6903
547671,Mass Transit Railway Sham Shui Po Station-C1 Access,TRS,MTA,834711.0115,821322.962
554990,Mass Transit Railway Sai Ying Pun Station-B3 Access,TRS,MTA,832623.1163,816521.0578
549939,Mass Transit Railway Admiralty Station-C1 Access,TRS,MTA,835020.9164,815518.8868
555004,Mass Transit Railway Sai Ying Pun Station-B1 Access,TRS,MTA,832647.7822,816399.2431
546789,Mass Transit Railway Kowloon Tong Station-A1 Access,TRS,MTA,836367.6047,821983.2424
542921,Mass Transit Railway Sha Tin Station-A2 Access,TRS,MTA,837386,827052
546977,Mass Transit Railway Sai Wan Ho Station-B Access,TRS,MTA,840938.3325,815901.6842
545918,Mass Transit Railway Tsim Sha Tsui Station-C2 Access,TRS,MTA,835776.2824,817586.4995
549732,Mass Transit Railway Kowloon Tong Station-H Access,TRS,MTA,836119.568,822022.692
526900,Mass Transit Railway Cheung Sha Wan Station-A2 Access,TRS,MTA,834300.5639,821761.1626
540181,Mass Transit Railway Wan Chai Station-A3 Access,TRS,MTA,835904.7594,815330.4428
539931,Mass Transit Railway Sheung Wan Station-A1 Access,TRS,MTA,833731.875,816384.8126
547310,Mass Transit Railway Sheung Wan Station-A2 Access,TRS,MTA,833726.3126,816360.6876
543921,Mass Transit Railway Wong Tai Sin Station-C1 Access,TRS,MTA,837927.5845,822497.6808
544126,Mass Transit Railway Admiralty Station-B Access,TRS,MTA,834943.7803,815613.0577
553786,Mass Transit Railway Shau Kei Wan Station-A3 Access,TRS,MTA,841562.375,815535
553787,Mass Transit Railway Mei Foo Station-C2 Access,TRS,MTA,832336.463,822127.0256
21070320,Mass Transit Railway South Horizons Station-B Access,TRS,MTA,833312.6038,811577.2087
